id_usuario;encontrado;tiempo
67734766;false;64
24044547;false;38
87784079;false;14
14243680;false;18
84152827;false;23
36639489;false;17
21376372;false;13
91300293;false;13
70373671;false;13
21894086;false;13
14774674;false;12
37110881;false;13
24313537;false;19
59767302;false;14
71531691;false;24
65493659;false;24
2941148;false;23
88325629;false;21
96724497;false;24
96101907;false;22
44575587;false;23
42938533;false;16
84288896;false;21
52791849;false;13
96512247;false;18
8363023;false;17
11050395;false;17
1211740;false;14
22491589;false;20
76075826;false;23
77537791;false;15
41742992;false;24
64603176;false;24
32583096;false;24
2270110;false;23
90000100;false;22
23007747;false;14
98892877;false;14
62887011;false;15
20041425;false;17
44433755;false;25
11406316;false;19
14484059;false;26
73621328;false;24
69277154;false;25
37482486;false;25
94998285;false;27
52923784;false;35
61037558;false;24
38607794;false;22
41534713;false;16
54896489;false;20
93691811;false;15
54554529;false;20
96046739;false;20
9001355;false;17
27515182;false;13
57325337;false;13
54409958;false;13
80298633;false;17
62995603;false;13
68640475;false;14
75305054;false;12
37757110;false;13
88846731;false;13
75028843;false;13
4697460;false;13
83380383;false;13
56047954;false;13
23593737;false;13
76125542;false;13
83668143;false;13
20770535;false;12
57435841;false;14
43770222;false;13
94037549;false;13
90596472;false;13
64676373;false;13
3592352;false;13
5806189;false;13
34028499;false;13
93602639;false;16
98657281;false;14
35680151;false;16
98792004;false;21
23018259;false;13
83153666;false;13
74657386;false;13
97625452;false;13
35287247;false;17
43194207;false;16
71930533;false;14
75861310;false;13
36165721;false;12
81729551;false;16
68339966;false;16
15768619;false;17
32579182;false;14
12361969;false;15
57413248;false;12
7091123;false;13
83952782;false;17
74474376;false;13
58327634;false;13
57834543;false;18
73705280;false;20
66092206;false;13
18354001;false;19
89087971;false;22
1583095;false;28
9888139;false;26
22227927;false;22
41916168;false;17
93314537;false;16
69613655;false;12
84438168;false;13
53349009;false;13
44133835;false;13
19168101;false;12
37731244;false;14
4713384;false;13
45568858;false;13
29283700;false;13
80949483;false;17
84069438;false;16
12665508;false;12
61913262;false;13
42646082;false;13
85177074;false;13
85163868;false;13
76839890;false;13
95153301;false;17
