id_usuario;encontrado;tiempo
67734766;false;71
24044547;false;45
87784079;false;35
14243680;false;32
84152827;false;32
36639489;false;31
21376372;false;31
91300293;false;31
70373671;false;31
21894086;false;31
14774674;false;32
37110881;false;31
24313537;false;31
59767302;false;31
71531691;false;32
65493659;false;35
2941148;false;32
88325629;false;31
96724497;false;32
96101907;false;33
44575587;false;32
42938533;false;32
84288896;false;32
52791849;false;31
96512247;false;31
8363023;false;32
11050395;false;31
1211740;false;32
22491589;false;31
76075826;false;31
77537791;false;31
41742992;false;31
64603176;false;34
32583096;false;36
2270110;false;32
90000100;false;30
23007747;false;31
98892877;false;32
62887011;false;31
20041425;false;31
44433755;false;31
11406316;false;34
14484059;false;33
73621328;false;33
69277154;false;32
37482486;false;32
94998285;false;31
52923784;false;31
61037558;false;32
38607794;false;31
41534713;false;31
54896489;false;34
93691811;false;33
54554529;false;32
96046739;false;31
9001355;false;32
27515182;false;32
57325337;false;30
54409958;false;32
80298633;false;31
62995603;false;31
68640475;false;32
75305054;false;32
37757110;false;35
88846731;false;34
75028843;false;32
4697460;false;34
83380383;false;35
56047954;false;34
23593737;false;32
76125542;false;35
83668143;false;34
20770535;false;29
57435841;false;31
43770222;false;32
94037549;false;30
90596472;false;32
64676373;false;31
3592352;false;31
5806189;false;32
34028499;false;32
93602639;false;31
98657281;false;32
35680151;false;31
98792004;false;31
23018259;false;32
83153666;false;34
74657386;false;35
97625452;false;34
35287247;false;35
43194207;false;34
71930533;false;35
75861310;false;35
36165721;false;39
81729551;false;42
68339966;false;39
15768619;false;37
32579182;false;33
12361969;false;31
57413248;false;31
7091123;false;31
83952782;false;32
74474376;false;32
58327634;false;31
57834543;false;31
73705280;false;31
66092206;false;31
18354001;false;34
89087971;false;32
1583095;false;33
9888139;false;30
22227927;false;33
41916168;false;31
93314537;false;31
69613655;false;31
84438168;false;31
53349009;false;31
44133835;false;32
19168101;false;31
37731244;false;32
4713384;false;32
45568858;false;31
29283700;false;31
80949483;false;31
84069438;false;33
12665508;false;38
61913262;false;33
42646082;false;31
85177074;false;30
85163868;false;33
76839890;false;34
95153301;false;34
98338935;false;32
8830539;false;32
54939790;false;31
77253590;false;32
42829090;false;32
69691079;false;31
84091581;false;32
76475723;false;32
82857313;false;32
27546597;false;33
72649937;false;31
59412451;false;32
72851783;false;33
62767517;false;31
72694285;false;31
69216903;false;31
72802418;false;31
48806385;false;31
1854079;false;31
94683394;false;32
45364152;false;31
95439271;false;32
20544001;false;31
76254597;false;35
89842929;false;32
50002714;false;35
