id_usuario;encontrado;tiempo
67734766;false;55
24044547;false;39
87784079;false;24
14243680;false;24
84152827;false;22
36639489;false;23
21376372;false;24
91300293;false;26
70373671;false;24
21894086;false;24
14774674;false;22
37110881;false;22
24313537;false;24
59767302;false;24
71531691;false;23
65493659;false;22
2941148;false;24
88325629;false;23
96724497;false;24
96101907;false;24
44575587;false;23
42938533;false;25
84288896;false;23
52791849;false;23
96512247;false;24
8363023;false;24
11050395;false;23
1211740;false;22
22491589;false;24
76075826;false;22
77537791;false;22
41742992;false;23
64603176;false;24
32583096;false;25
2270110;false;25
90000100;false;25
23007747;false;28
98892877;false;27
62887011;false;24
20041425;false;24
44433755;false;27
11406316;false;26
14484059;false;27
73621328;false;25
69277154;false;24
37482486;false;23
94998285;false;23
52923784;false;23
61037558;false;22
38607794;false;23
41534713;false;23
54896489;false;24
93691811;false;25
54554529;false;23
96046739;false;23
9001355;false;24
27515182;false;23
57325337;false;24
54409958;false;23
80298633;false;23
62995603;false;22
68640475;false;27
75305054;false;24
37757110;false;24
88846731;false;21
75028843;false;23
4697460;false;23
83380383;false;23
56047954;false;23
23593737;false;22
76125542;false;24
83668143;false;23
20770535;false;23
57435841;false;23
43770222;false;22
94037549;false;24
90596472;false;23
64676373;false;23
3592352;false;27
5806189;false;27
34028499;false;23
93602639;false;23
98657281;false;23
35680151;false;24
98792004;false;22
23018259;false;23
83153666;false;24
74657386;false;25
97625452;false;24
35287247;false;23
43194207;false;23
71930533;false;22
75861310;false;23
36165721;false;23
81729551;false;23
68339966;false;23
15768619;false;23
32579182;false;23
12361969;false;23
57413248;false;23
7091123;false;24
83952782;false;24
74474376;false;27
58327634;false;28
57834543;false;27
73705280;false;27
66092206;false;24
18354001;false;22
89087971;false;24
1583095;false;23
9888139;false;22
22227927;false;23
41916168;false;24
93314537;false;26
69613655;false;23
84438168;false;24
53349009;false;21
44133835;false;23
19168101;false;23
37731244;false;23
4713384;false;26
45568858;false;27
29283700;false;23
80949483;false;24
84069438;false;23
12665508;false;22
61913262;false;23
42646082;false;24
85177074;false;23
85163868;false;24
76839890;false;24
95153301;false;25
98338935;false;29
8830539;false;28
54939790;false;28
77253590;false;29
42829090;false;26
69691079;false;28
84091581;false;28
76475723;false;31
82857313;false;28
27546597;false;28
72649937;false;29
59412451;false;27
72851783;false;24
62767517;false;24
72694285;false;22
69216903;false;23
72802418;false;23
48806385;false;23
1854079;false;23
94683394;false;23
45364152;false;23
95439271;false;22
20544001;false;24
76254597;false;23
89842929;false;23
50002714;false;24
11331888;false;22
29206389;false;23
61975723;false;25
79375899;false;28
16712143;false;27
95021091;false;26
26252656;false;26
53417634;false;28
79985231;false;24
47709620;false;24
80604548;false;23
14227580;false;23
31947222;false;23
98786336;false;23
54159244;false;22
3027585;false;24
84768636;false;23
75336205;false;23
64821739;false;24
74657582;false;23
33307254;false;22
60831354;false;23
43082066;false;24
78351732;false;25
49615488;false;24
5667372;false;25
55809926;false;24
40760181;false;24
70737650;false;23
71022623;false;25
77703154;false;22
65146429;false;23
61425562;false;23
41252461;false;23
15211598;false;28
14286824;false;25
38332365;false;24
32835388;false;22
18923017;false;22
8365925;false;24
91915585;false;23
93691197;false;22
3405111;false;23
61317407;false;23
58530750;false;29
30624242;false;24
88134837;false;23
32838874;false;23
86002516;false;23
35652659;false;23
69084123;false;24
23341747;false;23
13077885;false;24
27803732;false;23
13563316;false;23
38357891;false;23
1461552;false;23
20071740;false;23
71803538;false;22
15025078;false;23
50693205;false;26
20342745;false;24
30058536;false;23
14427357;false;23
7441629;false;21
96088575;false;25
74823243;false;26
73740364;false;25
94969444;false;26
72281684;false;27
92322907;false;25
63122744;false;23
60507051;false;23
93812407;false;23
64494432;false;23
94207243;false;24
72182076;false;23
54449367;false;22
35698899;false;24
29675506;false;23
1660735;false;23
26617425;false;23
7003539;false;23
99108060;false;23
83606289;false;23
33924150;false;22
60893461;false;28
93619043;false;26
25704081;false;24
11981056;false;23
47277208;false;22
23469125;false;22
85610822;false;23
50490908;false;23
26550966;false;22
22677546;false;23
67546937;false;24
49780183;false;24
76868610;false;23
2404844;false;22
53696157;false;23
95849699;false;23
45688619;false;25
66655939;false;23
48708248;false;24
88635052;false;23
87754460;false;23
56233683;false;23
41966448;false;24
79169597;false;24
73390288;false;23
86793687;false;23
15821438;false;23
83847327;false;26
34116817;false;24
57483836;false;24
8177225;false;22
36164757;false;22
63825712;false;24
55439940;false;24
3936910;false;23
37289190;false;23
43545707;false;23
54658328;false;23
39997528;false;25
74511526;false;23
8640883;false;22
70063204;false;25
68968811;false;25
39810787;false;33
19550491;false;27
60049674;false;26
66774625;false;25
37355715;false;24
56005359;false;24
6489251;false;23
87397776;false;22
97150848;false;23
34743899;false;23
93131463;false;25
61060889;false;24
28394598;false;25
77129257;false;24
13251677;false;21
37831631;false;22
37221148;false;23
26109208;false;23
8674581;false;23
87566687;false;22
92270065;false;23
19597702;false;24
98724875;false;22
12347564;false;23
80690494;false;25
97724022;false;25
10717158;false;23
52192149;false;23
3511226;false;23
75952160;false;24
85492711;false;23
56993947;false;23
17043060;false;23
89129903;false;24
41727558;false;23
24569179;false;23
76834846;false;23
57697249;false;26
33512983;false;24
66871319;false;24
94231410;false;22
90036111;false;21
7200854;false;24
1797224;false;23
95343344;false;23
89769636;false;23
47339808;false;23
43231216;false;23
91141335;false;26
53354015;false;25
18936778;false;24
89094479;false;24
10925466;false;25
71845926;false;26
20319235;false;23
34695965;false;23
87222761;false;24
74297416;false;23
80139734;false;24
17630359;false;23
24012504;false;23
42425943;false;23
25594153;false;22
38605891;false;23
62312573;false;26
51248600;false;24
87027704;false;24
24136080;false;22
65525465;false;24
50410208;false;25
30037322;false;29
56801768;false;27
46353388;false;28
21652821;false;25
64532528;false;27
4373225;false;28
96657464;false;29
69314751;false;27
37802138;false;29
71370055;false;28
25077744;false;28
72127490;false;27
92031303;false;25
12344081;false;23
51877958;false;23
10840471;false;23
43739210;false;25
25144445;false;23
72369349;false;23
97572727;false;22
55061648;false;24
32502072;false;25
94563616;false;24
51837144;true;1
22664127;false;34
97816290;false;23
5896394;false;21
28121404;false;23
63279612;false;24
82928083;false;22
77524265;false;24
41838546;false;23
47091394;false;24
61522656;false;23
60111583;false;22
43508195;false;23
1786759;false;24
53627245;false;23
89460343;false;24
6696068;false;24
26766100;false;27
68538279;false;27
4641247;false;26
18478077;false;26
95734449;false;25
96678877;false;23
38394860;false;23
77389155;false;22
88006083;false;27
19702129;false;24
82105739;false;23
98188394;false;22
73215129;false;22
47295694;false;24
1164505;false;23
50754085;false;23
74449687;false;23
67002075;false;23
35044373;false;23
42472004;false;23
69070547;false;23
72532050;false;23
