id_usuario;encontrado;tiempo
67734766;false;558
24044547;false;30
87784079;false;32
14243680;false;34
84152827;false;33
36639489;false;32
21376372;false;33
91300293;false;32
70373671;false;29
21894086;false;35
14774674;false;34
37110881;false;29
24313537;false;29
59767302;false;26
71531691;false;25
65493659;false;28
2941148;false;26
88325629;false;27
96724497;false;27
96101907;false;27
44575587;false;27
42938533;false;26
84288896;false;27
52791849;false;29
96512247;false;28
8363023;false;28
11050395;false;27
1211740;false;26
22491589;false;27
76075826;false;27
77537791;false;26
41742992;false;27
64603176;false;30
32583096;false;29
2270110;false;27
90000100;false;26
23007747;false;27
98892877;false;27
62887011;false;26
20041425;false;27
44433755;false;27
11406316;false;27
14484059;false;27
73621328;false;26
69277154;false;29
37482486;false;27
94998285;false;27
52923784;false;28
61037558;false;29
38607794;false;29
41534713;false;27
54896489;false;26
93691811;false;27
54554529;false;27
96046739;false;30
9001355;false;29
27515182;false;26
57325337;false;26
54409958;false;28
80298633;false;27
62995603;false;27
68640475;false;29
75305054;false;34
37757110;false;32
88846731;false;32
75028843;false;32
4697460;false;32
83380383;false;33
56047954;false;34
23593737;false;31
76125542;false;32
83668143;false;30
20770535;false;27
57435841;false;27
43770222;false;27
94037549;false;26
90596472;false;29
64676373;false;29
3592352;false;28
5806189;false;26
34028499;false;26
93602639;false;27
98657281;false;26
35680151;false;27
98792004;false;28
23018259;false;28
83153666;false;26
74657386;false;27
97625452;false;29
35287247;false;27
43194207;false;27
71930533;false;28
75861310;false;26
36165721;false;27
81729551;false;28
68339966;false;27
15768619;false;27
32579182;false;27
12361969;false;30
57413248;false;28
7091123;false;27
83952782;false;25
74474376;false;28
58327634;false;27
57834543;false;29
73705280;false;27
66092206;false;27
18354001;false;27
89087971;false;26
1583095;false;27
9888139;false;27
22227927;false;27
41916168;false;28
93314537;false;26
69613655;false;27
84438168;false;27
53349009;false;27
44133835;false;26
19168101;false;27
37731244;false;30
4713384;false;29
45568858;false;28
29283700;false;25
80949483;false;27
84069438;false;27
12665508;false;26
61913262;false;27
42646082;false;27
85177074;false;28
85163868;false;27
76839890;false;26
95153301;false;27
98338935;false;28
8830539;false;27
54939790;false;27
77253590;false;27
42829090;false;26
69691079;false;27
84091581;false;27
76475723;false;26
82857313;false;27
27546597;false;32
72649937;false;28
59412451;false;27
72851783;false;26
62767517;false;26
72694285;false;27
69216903;false;27
72802418;false;27
48806385;false;27
1854079;false;27
94683394;false;26
45364152;false;28
95439271;false;27
20544001;false;28
76254597;false;28
89842929;false;27
50002714;false;29
11331888;false;29
29206389;false;28
61975723;false;27
79375899;false;27
16712143;false;29
95021091;false;28
26252656;false;29
53417634;false;26
79985231;false;26
47709620;false;27
80604548;false;26
14227580;false;26
31947222;false;27
98786336;false;30
54159244;false;29
3027585;false;27
84768636;false;28
75336205;false;27
64821739;false;27
74657582;false;29
33307254;false;26
60831354;false;27
43082066;false;27
78351732;false;26
49615488;false;27
5667372;false;26
55809926;false;30
40760181;false;28
70737650;false;27
71022623;false;25
77703154;false;27
65146429;false;27
61425562;false;26
41252461;false;27
15211598;false;29
14286824;false;27
38332365;false;28
32835388;false;27
18923017;false;27
8365925;false;27
91915585;false;28
93691197;false;27
3405111;false;27
61317407;false;27
58530750;false;28
30624242;false;26
88134837;false;27
32838874;false;29
86002516;false;29
35652659;false;27
69084123;false;25
23341747;false;27
13077885;false;27
27803732;false;27
13563316;false;27
38357891;false;27
1461552;false;28
20071740;false;27
71803538;false;26
15025078;false;27
50693205;false;28
20342745;false;26
30058536;false;28
