id_usuario;encontrado;tiempo
67734766;false;320
24044547;false;188
87784079;false;177
14243680;false;197
84152827;true;137
36639489;false;192
21376372;false;175
91300293;false;175
70373671;false;184
21894086;false;264
14774674;false;233
37110881;false;181
24313537;false;185
59767302;false;233
71531691;false;294
65493659;false;185
2941148;false;185
88325629;false;189
96724497;false;275
96101907;false;245
44575587;false;185
42938533;false;188
84288896;false;194
52791849;false;310
96512247;false;314
8363023;false;189
11050395;false;195
1211740;false;281
22491589;false;234
76075826;false;184
77537791;false;188
41742992;false;191
64603176;false;187
32583096;false;189
2270110;false;190
90000100;false;185
23007747;false;236
98892877;false;287
62887011;false;184
20041425;false;188
44433755;false;191
11406316;false;273
14484059;false;245
73621328;false;189
69277154;false;187
37482486;false;223
94998285;false;300
52923784;false;184
61037558;false;200
38607794;false;223
41534713;false;283
54896489;false;235
93691811;false;188
54554529;false;185
96046739;false;240
9001355;false;285
27515182;false;189
57325337;false;184
54409958;false;189
80298633;false;276
62995603;false;243
68640475;false;186
75305054;false;186
37757110;false;220
88846731;false;300
75028843;false;184
4697460;false;192
83380383;false;184
56047954;false;272
23593737;false;248
76125542;false;187
83668143;false;186
20770535;false;197
57435841;false;361
43770222;false;191
94037549;false;188
90596472;false;187
64676373;false;274
3592352;false;245
5806189;false;184
34028499;false;187
93602639;false;218
98657281;false;303
35680151;false;189
98792004;false;184
23018259;false;188
83153666;false;269
74657386;false;248
97625452;false;186
35287247;false;187
43194207;false;191
71930533;false;306
75861310;false;210
36165721;false;185
81729551;false;186
68339966;false;226
15768619;false;193
32579182;false;206
12361969;false;215
57413248;false;188
7091123;false;243
83952782;false;279
74474376;false;186
58327634;false;184
57834543;false;215
73705280;false;254
66092206;false;195
18354001;false;185
89087971;false;188
1583095;false;223
9888139;false;292
22227927;false;185
41916168;false;190
93314537;false;186
69613655;false;265
84438168;false;228
53349009;false;182
44133835;false;186
19168101;false;188
37731244;false;231
4713384;false;197
45568858;false;186
29283700;false;190
80949483;false;224
84069438;false;286
12665508;false;215
61913262;false;185
42646082;false;190
85177074;false;210
85163868;false;201
76839890;false;195
95153301;false;183
98338935;false;186
8830539;false;189
54939790;false;186
77253590;false;198
42829090;false;187
69691079;false;185
84091581;true;83
76475723;false;235
82857313;false;247
27546597;false;187
72649937;false;188
59412451;false;185
72851783;false;233
62767517;false;194
72694285;false;185
69216903;false;187
72802418;false;192
48806385;false;202
1854079;false;222
94683394;false;207
45364152;false;187
95439271;false;185
20544001;false;221
76254597;false;245
89842929;false;185
50002714;false;187
11331888;false;187
29206389;false;210
61975723;false;193
79375899;false;187
16712143;false;185
95021091;false;187
26252656;false;188
53417634;false;185
79985231;false;193
47709620;false;187
80604548;false;190
14227580;false;218
31947222;false;226
98786336;false;193
54159244;false;184
3027585;false;190
84768636;false;193
75336205;false;212
64821739;false;198
74657582;false;219
33307254;false;203
60831354;false;191
43082066;false;186
78351732;false;195
49615488;false;188
5667372;false;184
55809926;false;198
40760181;false;231
70737650;false;193
71022623;false;186
77703154;false;188
65146429;false;190
61425562;false;200
41252461;false;194
15211598;false;184
14286824;false;185
38332365;false;190
32835388;false;187
18923017;false;191
8365925;false;190
91915585;false;185
93691197;false;187
3405111;true;98
61317407;false;265
58530750;false;192
30624242;false;184
88134837;false;200
32838874;false;249
86002516;false;204
35652659;false;201
69084123;false;188
23341747;false;204
13077885;false;207
27803732;false;207
13563316;false;193
38357891;false;189
1461552;true;149
20071740;false;190
71803538;false;199
15025078;false;200
50693205;false;184
20342745;false;187
30058536;false;191
14427357;false;186
7441629;false;193
96088575;false;192
74823243;false;182
73740364;false;189
94969444;false;192
72281684;false;185
92322907;false;191
63122744;true;174
60507051;false;187
93812407;false;188
64494432;false;202
94207243;false;224
72182076;false;189
54449367;false;187
35698899;false;189
29675506;false;185
1660735;false;197
26617425;false;185
7003539;false;186
99108060;false;190
83606289;false;207
33924150;false;191
60893461;false;184
93619043;false;190
25704081;false;185
11981056;false;188
47277208;false;194
23469125;false;184
85610822;false;186
50490908;false;191
26550966;false;184
22677546;false;186
67546937;false;194
49780183;false;183
76868610;false;187
2404844;false;203
53696157;false;199
95849699;false;193
45688619;false;204
66655939;false;215
48708248;false;188
88635052;false;188
87754460;false;194
56233683;true;98
41966448;false;186
79169597;false;186
73390288;false;190
86793687;false;187
15821438;false;193
83847327;false;189
34116817;false;185
57483836;false;197
8177225;false;212
36164757;false;192
63825712;false;186
55439940;false;188
3936910;false;184
37289190;false;196
43545707;false;195
54658328;false;184
39997528;false;190
74511526;false;189
8640883;false;186
70063204;false;191
68968811;false;193
39810787;false;186
19550491;false;193
60049674;false;250
66774625;false;221
37355715;false;186
56005359;false;188
6489251;false;186
87397776;false;187
97150848;false;187
34743899;false;194
93131463;false;185
61060889;false;188
28394598;false;187
77129257;false;185
13251677;false;194
37831631;false;188
37221148;false;184
26109208;false;190
8674581;false;220
87566687;false;193
92270065;false;185
19597702;false;187
98724875;false;188
12347564;false;199
80690494;false;192
97724022;false;186
10717158;false;187
52192149;false;192
3511226;false;191
75952160;false;204
85492711;false;227
56993947;false;184
17043060;false;186
89129903;false;203
41727558;false;222
24569179;false;187
76834846;false;186
57697249;false;191
33512983;false;189
66871319;false;189
94231410;false;193
90036111;false;185
7200854;false;185
1797224;false;189
95343344;false;186
89769636;false;195
47339808;false;187
43231216;false;186
91141335;false;189
53354015;false;243
18936778;false;192
89094479;false;185
10925466;false;188
71845926;false;187
20319235;false;201
34695965;false;193
87222761;false;184
74297416;false;214
80139734;false;215
17630359;false;185
24012504;false;194
42425943;false;187
25594153;false;189
38605891;false;189
62312573;false;217
51248600;false;218
87027704;false;187
24136080;false;184
65525465;false;190
50410208;false;194
30037322;false;201
56801768;false;193
46353388;false;186
21652821;false;188
64532528;false;188
4373225;false;185
96657464;false;195
69314751;false;186
37802138;false;184
71370055;false;188
25077744;false;262
72127490;false;190
92031303;false;186
12344081;false;188
51877958;false;229
10840471;false;244
43739210;false;197
25144445;false;184
72369349;false;187
97572727;false;196
55061648;false;303
32502072;false;194
94563616;false;187
51837144;true;1
22664127;false;187
97816290;false;205
5896394;true;82
28121404;false;204
63279612;false;184
82928083;false;186
77524265;false;191
41838546;false;204
47091394;false;197
61522656;false;186
60111583;false;185
43508195;false;188
1786759;false;267
53627245;false;241
89460343;false;184
6696068;false;187
26766100;false;192
68538279;false;232
4641247;false;225
18478077;false;209
95734449;true;119
96678877;false;195
38394860;false;186
77389155;false;193
88006083;false;190
19702129;false;184
82105739;false;187
98188394;false;190
73215129;false;190
47295694;false;190
1164505;false;188
50754085;false;186
74449687;false;215
67002075;false;189
35044373;false;191
42472004;false;186
69070547;false;186
72532050;false;187
27611911;false;186
30649604;false;190
69292557;false;188
5563370;false;186
52782215;false;187
41435645;false;235
79593271;false;208
44142595;false;184
20272330;false;214
32196793;false;217
83864777;false;194
21172762;false;196
88449596;false;185
4129946;false;186
70207861;false;190
51508450;false;187
44225962;false;193
24550375;false;189
22283675;false;185
63371373;false;188
71968126;false;245
30096630;false;193
53759968;false;187
24478601;false;192
15600900;false;198
84260439;false;237
72315163;false;273
65007677;false;212
18983205;false;218
95341672;false;222
50708411;false;236
34064430;false;221
867063;false;216
41235407;false;218
24030857;false;238
7855142;false;244
78195990;false;209
37946734;false;203
76878103;true;150
42558040;false;218
92399063;false;247
8820768;false;206
73187247;false;215
18110938;false;208
22829125;false;219
97835253;false;212
3901319;false;209
13278545;false;210
14098480;false;206
64973087;false;222
24986363;false;204
68179338;false;208
86820574;false;209
81843591;true;189
40083721;false;224
41566368;false;209
96842098;false;210
58407448;false;211
16443896;false;211
77230260;false;250
53858199;false;271
298013;false;225
60291694;false;198
53209551;false;212
1896376;false;208
