id_usuario;encontrado;tiempo
67734766;false;1129
24044547;false;64
87784079;false;51
14243680;false;56
84152827;false;48
36639489;false;34
21376372;false;35
91300293;false;39
70373671;false;50
21894086;false;35
14774674;false;32
37110881;false;36
24313537;false;48
59767302;false;44
71531691;false;28
65493659;false;35
2941148;false;31
88325629;false;29
96724497;false;30
96101907;false;27
44575587;false;29
42938533;false;27
84288896;false;26
52791849;false;27
96512247;false;27
8363023;false;28
11050395;false;27
1211740;false;26
22491589;false;27
76075826;false;26
77537791;false;27
41742992;false;27
64603176;false;38
32583096;false;46
2270110;false;28
90000100;false;30
23007747;false;32
98892877;false;27
62887011;false;26
20041425;false;28
44433755;false;28
11406316;false;27
14484059;false;27
73621328;false;27
69277154;false;27
37482486;false;27
94998285;false;27
52923784;false;35
61037558;false;29
38607794;false;28
41534713;false;27
54896489;false;26
93691811;false;27
54554529;false;30
96046739;false;31
9001355;false;35
27515182;false;28
57325337;false;26
54409958;false;27
80298633;false;27
62995603;false;26
68640475;false;27
75305054;false;27
37757110;false;38
88846731;false;27
75028843;false;27
4697460;false;28
83380383;false;49
56047954;false;26
23593737;false;26
76125542;false;27
83668143;false;27
20770535;false;26
57435841;false;27
43770222;false;32
94037549;false;31
90596472;false;27
64676373;false;34
3592352;false;27
5806189;false;27
34028499;false;26
93602639;false;27
98657281;false;31
35680151;false;30
98792004;false;26
23018259;false;33
83153666;false;28
74657386;false;38
97625452;false;38
35287247;false;38
43194207;false;40
71930533;false;43
75861310;false;45
36165721;false;32
81729551;false;43
68339966;false;42
15768619;false;26
32579182;false;28
12361969;false;39
57413248;false;27
7091123;false;27
83952782;false;27
74474376;false;28
58327634;false;26
57834543;false;27
73705280;false;29
66092206;false;27
18354001;false;28
89087971;false;28
1583095;false;27
9888139;false;26
22227927;false;27
41916168;false;27
93314537;false;27
69613655;false;30
84438168;false;36
53349009;false;29
44133835;false;27
19168101;false;25
37731244;false;29
4713384;false;27
45568858;false;26
29283700;false;27
80949483;false;27
84069438;false;27
12665508;false;27
61913262;false;26
42646082;false;28
85177074;false;28
85163868;false;27
76839890;false;32
95153301;false;26
98338935;false;28
8830539;false;36
54939790;false;36
77253590;false;27
42829090;false;33
69691079;false;30
84091581;false;33
76475723;false;33
82857313;false;32
27546597;false;27
72649937;false;26
59412451;false;28
72851783;false;27
62767517;false;26
72694285;false;27
69216903;false;27
72802418;false;32
48806385;false;29
1854079;false;30
94683394;false;27
45364152;false;26
95439271;false;26
20544001;false;29
76254597;false;26
89842929;false;32
50002714;false;34
11331888;false;31
29206389;false;32
61975723;false;29
79375899;false;34
16712143;false;27
95021091;false;27
26252656;false;27
53417634;false;28
79985231;false;28
47709620;false;34
80604548;false;28
14227580;false;35
31947222;false;28
98786336;false;39
54159244;false;27
3027585;false;27
84768636;false;29
75336205;false;27
64821739;false;26
74657582;false;40
33307254;false;30
60831354;false;28
43082066;false;26
78351732;false;27
49615488;false;30
5667372;false;29
55809926;false;27
40760181;false;27
70737650;false;27
71022623;false;27
77703154;false;32
65146429;false;27
61425562;false;27
41252461;false;27
15211598;false;28
14286824;false;27
38332365;false;28
32835388;false;27
18923017;false;26
8365925;false;26
91915585;false;27
93691197;false;33
3405111;false;30
61317407;false;29
58530750;false;28
30624242;false;27
88134837;false;27
32838874;false;26
86002516;false;27
35652659;false;27
69084123;false;27
23341747;false;26
13077885;false;27
27803732;false;28
13563316;false;30
38357891;false;30
1461552;false;27
20071740;false;26
71803538;false;27
15025078;false;27
50693205;false;30
20342745;false;26
30058536;false;34
14427357;false;30
7441629;false;27
96088575;false;29
74823243;false;28
73740364;false;28
94969444;false;32
72281684;false;27
92322907;false;28
63122744;false;26
60507051;false;27
93812407;false;33
64494432;false;32
94207243;false;27
72182076;false;29
54449367;false;26
35698899;false;27
29675506;false;29
1660735;false;32
26617425;false;26
7003539;false;26
99108060;false;33
83606289;false;29
33924150;false;31
60893461;false;28
93619043;false;27
25704081;false;28
11981056;false;26
47277208;false;28
23469125;false;34
85610822;false;28
50490908;false;26
26550966;false;27
22677546;false;31
67546937;false;27
49780183;false;29
76868610;false;27
2404844;false;27
53696157;false;34
95849699;false;27
45688619;false;26
66655939;false;27
48708248;false;34
88635052;false;33
87754460;false;26
56233683;false;26
