id_usuario;encontrado;tiempo
67734766;false;48
24044547;false;29
87784079;false;29
14243680;false;27
84152827;false;28
36639489;false;29
21376372;false;28
91300293;false;29
70373671;false;29
21894086;false;31
14774674;false;28
37110881;false;27
24313537;false;27
59767302;false;29
71531691;false;28
65493659;false;27
2941148;false;28
88325629;false;28
96724497;false;28
96101907;false;27
44575587;false;29
42938533;false;28
84288896;false;30
52791849;false;29
96512247;false;27
8363023;false;30
11050395;false;28
1211740;false;27
22491589;false;28
76075826;false;31
77537791;false;29
41742992;false;27
64603176;false;28
32583096;false;28
2270110;false;29
90000100;false;29
23007747;false;28
98892877;false;31
62887011;false;31
20041425;false;29
44433755;false;29
11406316;false;28
14484059;false;28
73621328;false;30
69277154;false;29
37482486;false;27
94998285;false;28
52923784;false;28
61037558;false;28
38607794;false;27
41534713;false;32
54896489;false;30
93691811;false;27
54554529;false;28
96046739;false;28
9001355;false;30
27515182;false;28
57325337;false;32
54409958;false;28
80298633;false;28
62995603;false;27
68640475;false;28
75305054;false;30
37757110;false;29
88846731;false;28
75028843;false;28
4697460;false;29
83380383;false;29
56047954;false;27
23593737;false;28
76125542;false;28
83668143;false;31
20770535;false;30
57435841;false;28
43770222;false;26
94037549;false;30
90596472;false;28
64676373;false;28
3592352;false;28
5806189;false;28
34028499;false;29
93602639;false;28
98657281;false;29
35680151;false;28
98792004;false;28
23018259;false;28
83153666;false;28
74657386;false;31
97625452;false;33
35287247;false;28
43194207;false;27
71930533;false;28
75861310;false;31
36165721;false;30
81729551;false;28
68339966;false;28
15768619;false;28
32579182;false;28
12361969;false;27
57413248;false;29
7091123;false;29
83952782;false;29
74474376;false;28
58327634;false;28
57834543;false;29
73705280;false;30
66092206;false;29
18354001;false;28
89087971;false;29
1583095;false;28
9888139;false;28
22227927;false;28
41916168;false;28
93314537;false;31
69613655;false;30
84438168;false;28
53349009;false;27
44133835;false;28
19168101;false;29
37731244;false;28
4713384;false;27
45568858;false;28
29283700;false;29
80949483;false;27
84069438;false;28
12665508;false;28
61913262;false;28
42646082;false;30
85177074;false;29
85163868;false;27
76839890;false;29
95153301;false;28
98338935;false;27
8830539;false;28
54939790;false;31
77253590;false;30
42829090;false;31
69691079;false;31
84091581;false;29
76475723;false;28
82857313;false;28
27546597;false;28
72649937;false;28
59412451;false;29
72851783;false;27
62767517;false;28
72694285;false;28
69216903;false;28
72802418;false;28
48806385;false;28
1854079;false;28
94683394;false;30
45364152;false;28
95439271;false;27
20544001;false;27
76254597;false;33
89842929;false;30
50002714;false;31
11331888;false;31
29206389;false;33
61975723;false;34
79375899;false;33
16712143;false;34
95021091;false;33
26252656;false;34
53417634;false;32
79985231;false;34
47709620;false;33
80604548;false;29
14227580;false;28
31947222;false;29
98786336;false;28
54159244;false;29
3027585;false;28
84768636;false;28
75336205;false;27
64821739;false;31
74657582;false;29
33307254;false;29
60831354;false;27
43082066;false;28
78351732;false;29
49615488;false;27
5667372;false;28
55809926;false;29
40760181;false;32
70737650;false;29
71022623;false;28
77703154;false;29
65146429;false;29
61425562;false;29
41252461;false;30
15211598;false;27
14286824;false;28
38332365;false;28
32835388;false;31
18923017;false;28
8365925;false;32
91915585;false;29
93691197;false;29
3405111;false;26
61317407;false;28
58530750;false;28
30624242;false;29
88134837;false;27
32838874;false;29
86002516;false;29
35652659;false;28
69084123;false;28
23341747;false;30
13077885;false;28
27803732;false;29
13563316;false;29
38357891;false;27
1461552;false;28
20071740;false;28
71803538;false;28
15025078;false;27
50693205;false;30
20342745;false;30
30058536;false;28
14427357;false;27
7441629;false;28
96088575;false;30
74823243;false;28
73740364;false;28
94969444;false;29
72281684;false;29
92322907;false;29
63122744;false;28
60507051;false;28
93812407;false;30
64494432;false;28
94207243;false;30
72182076;false;31
54449367;false;30
35698899;false;28
29675506;false;28
1660735;false;27
26617425;false;30
7003539;false;30
99108060;false;29
83606289;false;26
33924150;false;28
60893461;false;29
93619043;false;28
25704081;false;28
11981056;false;28
47277208;false;29
23469125;false;28
85610822;false;28
50490908;false;28
26550966;false;28
22677546;false;29
67546937;false;28
49780183;false;27
76868610;false;29
2404844;false;28
53696157;false;29
95849699;false;27
45688619;false;32
66655939;false;29
48708248;false;29
88635052;false;27
87754460;false;29
56233683;false;32
41966448;false;30
79169597;false;28
73390288;false;28
86793687;false;28
15821438;false;27
83847327;false;28
34116817;false;28
57483836;false;28
8177225;false;29
36164757;false;28
63825712;false;28
55439940;false;28
3936910;false;28
37289190;false;27
43545707;false;28
54658328;false;32
39997528;false;28
74511526;false;32
8640883;false;31
70063204;false;29
68968811;false;29
39810787;false;28
19550491;false;28
